code,ham/spam,message,
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8919750261 as of 07-Aug-17 00:28 Hrs . After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8919750261 as of 06-Aug-17 00:44 Hrs . After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 28-Jul-17 19:57 Hrs .,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 23-Jul-17 17:25 Hrs .,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 07-Jul-17 18:52 Hrs .,
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 03-Jul-17 11:35 Hrs .,
4,ham,"మీ జియో నంబరు 8919750261 లో ఉన్న రోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 90% 1 GB 01-Jul-17 23:48 Hrs వరకు వినియోగించుకున్నారు. మిగిలి ఉన్న డేటా 1 GB వినియోగించిన తరువాత, మీ నంబరు పై డేటా ప్యాక్ లేనట్లయితే మీ ఇంటర్నెట్ స్పీడ్ 128Kbps కు తగ్గించబడుతుంది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
1,ham,You have used 70% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 17-May-17 14:54 Hrs.,
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8919750261 as of 16-May-17 17:10 Hrs. After consumption of 1 GB balance data, internet speed will be reduced to 128 kbps. Click https://www.jio.com/GetMyJio to buy data packs and continue enjoying high speed internet.",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8919750261 as of 10-May-17 22:40 Hrs. After consumption of 1 GB balance data, internet speed will be reduced to 128 kbps. Click https://www.jio.com/GetMyJio to buy data packs and continue enjoying high speed internet.",
1,ham,"You have exhausted your daily high speed internet quota of 1 GB on your Jio Number 8919750261 as of 04-May-17 22:35 hrs. Now internet speed will be reduced to 128 Kbps in case you do not have any active data pack. The internet speed will be restored by 2:00AM tonight. 
 Click https://www.jio.com/GetMyJio to buy data packs and continue enjoying high speed internet.",
1,ham,You have used 70% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 13-Apr-17 18:18 Hrs.,
4,ham,జియో ఇప్పుడు రోజుకు 1జిబి హై స్పీడ్ డేటా ను ఇస్తున్నది. ఖచ్చితమైన డేటా బ్యాలన్సు వివరములు మరియు అధిక హై స్పీడ్ డేటా ప్యాకు వివరములు తెలుసుకోవడానికి http://jio.com/r/JoYduA ను క్లిక్ చేయoడి.,
1,ham,"Jio gives you 1GB high speed data daily. To know your real time data balance & to recharge with additional high speed data packs, click http://jio.com/r/JoQ3kf",
1,ham,"Dear Customer, Jio Happy New Year Offer provides you unlimited national Voice & Video calling with 1GB High speed data/day. Post 1GB, your internet speed will be reduced to 128kbps for the rest of the day. Click http://www.jio.com/getmyjio to download MyJio app and check your real time data balance, usage details and recharge.
 Thank you,
 Team Jio.",
4,ham,"ప్రియమైన వినియోగదారునకు,
 మీ జియో నెంబర్ ను జియో హ్యాపీ న్యూ ఇయర్ ఆఫర్ కు మార్చబడినది. మరియు 31 మార్చి 2017 వరకు ఉచిత జియో సేవలను ఆనందంతో కొనసాగించడానికి www.jio.com/getmyjio ను క్లిక్ చేయండి. ఈ ఆఫర్లో భాగంగా మీకు రోజుకు 1GB వరకు హై స్పీడ్ డాటా ను తదుపరి 128kbps స్పీడ్ ను ఉపయోగించవచ్చును.టీమ్ జియో .",
1,ham,"Dear Customer,
 Thank you for contacting us for your Jio 8919750261 number. Please click here http://jio.com/r/IVXT1H to share your feedback on your experience with our advisor. 
 Thank you, 
 Team Jio",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 01-Feb-18 20:35 Hrs. To track your balance and usage, click http://tiny.jio.com/TrackBalance or give a missed call to 1299 to receive details via sms",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8919750261 as of 24-Sep-17 00:07 Hrs . After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,"You have exhausted your daily high speed internet quota of 1 GB on your Jio Number 8919750261 as of 13-Sep-17 23:19 Hrs. Now internet speed will be reduced to 128 Kbps in case you do not have any active data plan. Your internet speed will be restored by 2:00 AM tonight. 
 To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 08-Sep-17 18:07 Hrs. To track your balance and usage, click https://www.jio.com/fup",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 05-Sep-17 22:13 Hrs. To track your balance and usage, click https://www.jio.com/fup",
1,ham,"You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 20-Aug-17 15:54 Hrs. To track your balance and usage, click https://www.jio.com/fup",
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 24-Jul-17 16:03 Hrs .,
4,ham,"మీ జియో నంబరు 8919750261 లో ఉన్న రోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 90% 1 GB 16-Jul-17 21:31 Hrs వరకు వినియోగించుకున్నారు. మిగిలి ఉన్న డేటా 1 GB వినియోగించిన తరువాత, మీ నంబరు పై డేటా ప్యాక్ లేనట్లయితే మీ ఇంటర్నెట్ స్పీడ్ 128Kbps కు తగ్గించబడుతుంది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8919750261 as of 01-Jul-17 23:48 Hrs . After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click https://www.jio.com/browse_plans?id=19",
1,ham,You have used 50% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 23-Jun-17 08:57 Hrs .,
4,ham,"మీ జియో నంబరు 8919750261 లో ఉన్న రోజువారీ హై స్పీడ్ ఇంటర్నెట్ కోటా ను 90% 1 GB 22-Jun-17 18:54 Hrs వరకు వినియోగించుకున్నారు. మిగిలి ఉన్న డేటా 1 GB వినియోగించిన తరువాత, మీ నంబరు పై డేటా ప్యాక్ లేనట్లయితే మీ ఇంటర్నెట్ స్పీడ్ 128Kbps కు తగ్గించబడుతుంది. 
 4G స్పీడ్ డేటా ను ఆనoదoతో కొనసాగిoచడానికి, రీఛార్జి చేయoడి. 
 రీఛార్జి చేయుటకుhttps://www.jio.com/browse_plans?id=19 లిoకు ను క్లిక్ చేయoడి.",
1,ham,You have used 70% of your 1 GB daily high speed internet quota on your Jio Number 8919750261 as of 15-May-17 11:29 Hrs.,
1,ham,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 8919750261 as of 02-Apr-17 23:43 Hrs. After consumption of 1 GB balance data, internet speed will be reduced to 128 kbps. Click https://www.jio.com/GetMyJio to buy data packs and continue enjoying high speed internet.
 
 Get Jio Summer Surprise! Recharge Rs. 303 + Jio Prime (Rs.99) now and get 3 months of service in addition to your recharge benefit.",
1,ham,"Dear Customer,
 You have crossed the high speed data threshold on your Jio Number 8919750261 as of 20-Jan-17 00:24 hrs. Internet speed has been reduced to 128 Kbps. Your high speed internet will be restored within 24 hours. To continue enjoying 4G speed, recharge with our data packs now through MyJio app click https://www.jio.com/GetMyJio
 Thank you,
 Team Jio",
1,ham,"You have used 50% of your 2 GB daily high speed data quota on your Jio Number 8919750261 as of 15-Feb-18 20:39 Hrs. To track your balance and usage, give a missed call to 1299. To know more on how to manage your Jio account, click http://tiny.jio.com/MyJioVideo",
1,ham,"You have used 90% of your daily 2 GB high speed internet quota on your Jio Number 8919750261 as of 10-Feb-18 23:58 Hrs. After consumption of 2 GB data, Internet speed will be reduced in case you do not have any active data plan. To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",
1,ham,"Dear ARUN, AdsApp welcomes you to family, Your Member id is 418930600. Start referring Contacts to Earn. AdsApp is best to advertise MAXIMUM at LOW cost",
1,ham,OTP for registration 1727,
1,spam,3 days to MBA Deadline at Hero Groups BML Munjal University. Fast track your application by Feb 7 to be interviewed in Feb @ http://bit.ly/2oKs2AF/18001036888,
1,spam,Team BMU did not reach you yesterday due to a big no. of applications. Apply Today for unique MBA to still avail 1st Cycle benefits www.bmu.edu.in/18001036888,
1,spam,Your Card Is Approved! Please Fill The Details And Get The Delivery Confirmation Of Your Credit Card For Free. Click 9ind.in/s/18f2f04b,
1,spam,"College Student? Borrow INR 5000 instantly in Bank/ PayTM by uploading Aadhaar Card & Student ID. Download mPokket App now.
 https://mpokket.app.link/aZsa6SuS7J",
1,spam,Tomorrow is the Last Date to Apply for ICFAI Business School Hyderabad and 8 IBS Campuses. Apply:https://goo.gl/XkiqXv,
1,ham,"All the best SNAP aspirants!Don't forget to carry a COLOR printout of your Admit card.Come back goo.gl/Ksya1T to view detailed analysis, cut-offs by IMS experts",
1,ham,NMAT by GMAC 2017 test registration starts today. Check detailed notification on goo.gl/k9D1Ba and register before 3rd October to avoid late fee payment.,
1,ham,Slot booking for Self Proctored SimCAT 2 opens today at 3pm. Book your slot by logging onto myimsv2.imsindia.com,
1,spam,"This Valentine's Day,call your loved ones for FREE!Use 1838Pts(as on 05Feb) wrth Rs.459 in ur State Bank Rewardz a/c to Recharge mobile at goo.gl/Z0yFSc .T&C",
1,ham,"Your A/c XXXXXXX1987 is debited through ATM by Rs. 500 Total Bal : Rs. 2,516.13 CR Clr Bal : Rs. 2,516.13 CR 16/11/2016 -- 16/11/16 21:26 - ALB",
1,ham,"Your A/c XXXXXXX1987 is debited through ATM Card by Rs. 200 Total Bal : Rs. 5,016.13 CR Clr Bal : Rs. 5,016.13 CR 28/10/2016 -- 28/10/16 17:45 - ALB",
1,ham,Miss you in our nearest ATM to serve you better. Grateful to you for your patronage - Allahabad Bank. -- 26/10/16 16:44 - ALB,
1,ham,"Your A/c XXXXXXX1987 is debited through ATM by Rs. 1,000 Total Bal : Rs. 5,216.31 CR Clr Bal : Rs. 5,216.31 CR 26/10/2016 -- 26/10/16 16:44 - ALB",
1,ham,Miss you in our nearest ATM to serve you better. Grateful to you for your patronage - Allahabad Bank. -- 24/10/16 20:27 - ALB,
1,ham,"Your A/c XXXXXXX1987 is debited through ATM by Rs. 200 Total Bal : Rs. 6,216.31 CR Clr Bal : Rs. 6,216.31 CR 24/10/2016 -- 24/10/16 20:27 - ALB",
1,ham,Miss you in our nearest ATM to serve you better. Grateful to you for your patronage - Allahabad Bank. -- 13/09/16 18:39 - ALB,
1,ham,"Your A/c XXXXXXX1987 is debited through ATM by Rs. 4,500 Total Bal : Rs. 6,416.31 CR Clr Bal : Rs. 6,416.31 CR 13/09/2016 -- 13/09/16 18:39 - ALB",
1,ham,Miss you in our nearest ATM to serve you better. Grateful to you for your patronage - Allahabad Bank. -- 30/08/16 18:05 - ALB,
1,ham,"Your A/c XXXXXXX1987 is debited through ATM by Rs. 1,000 Total Bal : Rs. 10,822.31 CR Clr Bal : Rs. 10,822.31 CR 30/08/2016 -- 30/08/16 18:05 - ALB",
1,ham,"Delivered: Your Jabong shipment of Polos &amp; Tees, tracking ID MLJP2330913, has been successfully delivered to you.",
1,ham,"Undelivered: Your Jabong shipment of Polos &amp; Tees, tracking ID MLJP2330913, could not be delivered today. We will attempt delivery again in next 24-48 hours.",
1,ham,Recharge of Rs.100 for BSNL Mobile (9441832509) via PhonePe (Transaction Id: NX180125202125738) has been successful.,
1,ham,You've received Rs.1 cashback from PhonePe into your wallet for Up to Rs. 51 Cashback on recharge for any 3 mobile numbers. Current wallet balance is Rs.12,
1,ham,"Recharge for BSNL Mobile (9490355347) via PhonePe (Transaction Id: NX180117112657021) has failed. If Rs.20 is deducted, it will be refunded within 7 - 9 working days.",
1,ham,"Recharge for BSNL Mobile (9490355347) via PhonePe (Transaction Id: NX180117105735168) has failed. If Rs.20 is deducted, it will be refunded within 7 - 9 working days.",
1,ham,You've received Rs.2000 from Anudeep Reddy via PhonePe into your State Bank Of India a/c.,
1,ham,"To Pay Rs. 70.00 to PAYTM, from your Card XX...3295, use OTP. BEWARE!ONLY fraudsters ask OTP on phone.OTP is 029717.Don't share with anyone.",
1,ham,"To Pay Rs. 28.00 to PayTM, from your Card XX...3295, use OTP. BEWARE!ONLY fraudsters ask OTP on phone.OTP is 009393.Don't share with anyone.",
1,ham,OTP for transaction National Institute of Technology is:51962298. Do not share it with anyone,
1,ham,OTP for Quick Transfer from your account to Beneficiary A/c is:24041219. Do not share it with anyone,
1,ham,OTP for Quick Transfer from your account to Beneficiary A/c is:43797928. Do not share it with anyone,
1,ham,OTP for Quick Transfer from your account to Beneficiary A/c is:18068834. Do not share it with anyone,
1,ham,OTP for Quick Transfer from your account to Beneficiary A/c is:28650990. Do not share it with anyone,
1,ham,OTP for transaction Bewakoof Brands Private Limited is:62147011. Do not share it with anyone,
1,ham,157509 is your One Time Password for online purchase of Rs 164.00 at recharge_paytm_PayTM thru State Bank Debit Card ending 3295. Don't share this with anyone,
1,ham,478102 is your One Time Password for online purchase of Rs 320.00 at AMAZON thru State Bank Debit Card ending 3295. Don't share this with anyone,
1,ham,582125 is your One Time Password for online purchase thru State Bank Debit Card ending 3295. Don't share this with anyone,
1,ham,436396 is your One Time Password for online purchase of Rs 164.00 at recharge_paytm_PayTM thru State Bank Debit Card ending 3295. Don't share this with anyone,
1,ham,"Use OTP 101253 for mobile number verification. Please enter it in the space provided in the website.
 Thank you for using Sulekha",
1,ham,Sulekha.com: Your account has been successfully created for the mobile number 75******44. Please use vfEOB57d as the password to login to access your account.,
1,ham,Sulekha.com: Your verification code is 892038. Please enter it to verify your mobile number.,
1,ham,SMS Organizer verification PIN: 199556,
1,ham,"Dear Customer, Recharge Success of Rs 10.00-To verify your Telenor number with Aadhaar, please contact the nearest Store/Retailer. Id:1856665229",
1,ham,"Recharge Done Rs 10.00; PF Rs 1.00; GST Rs 1.53; Talktime Rs 7.47
 Balance: Talktime Rs 8.90",
1,ham,"Dear Customer, Your Tatkal Credit Request cannot be processed as you have availed an unlimited pack",
1,spam,"Vodafone Offer!
 Rs31=31 ka Full TT
 Rs28=1 GB/2G/7Days valid,USSD Code *444*28#
 Rs14=All Call@25p/min/60D
 Offer 24 Feb 18 tak.
 www.vodafone.in/ch5",
1,spam,"Vodafone Special Offer!
 1)Rs40 = Rs40 ka Full TalkTime
 2)Rs9 = All Calls@30p/min,Val-90 din
 Offer Sirf 23 Feb Tak.
 Rs100 FREE, DIAL 12387",
1,spam,"Vodafone Offer!
 Rs31=31 ka Full TT
 Rs28=1 GB/2G/7Days valid,USSD Code *444*28#
 Rs9 = All Calls@30p/min-90Din
 Offer 22 Feb 18 tak.
 www.vodafone.in/ch5",
2,ham,Priye Grahak sarkari nirdesanusar kripya Apne mobile No.ko 31 Mar'18 se pehle Aadhar se re verify karvaaye. Aaj hi VF Retailer se sampark karein Dhanyavad.,
2,ham,Priye Grahak sarkari nirdesanusar kripya Apne mobile No.ko 6 Feb'18 se pehle Aadhar se re verify karvaaye. Aaj hi VF Retailer se sampark karein Dhanyavad.,
1,ham,"A/c Bal:Rs.5.65
 1)ULTD-179/28D,399/84D
 2)9=Loc+STD@ 30p,90D
 3)31=31+1Night Min/70=70
 4)Rs53=1GB 2G/Rs74=1GB 3G
 5)Rs40=40/Rs90=90
 6)28=1GB2G/99=2GB 3G
 7)14=Loc+STD@ 25p,60D
 8)Free V2V 88 me,28D
 9)Low Balance
 10)Self Care
 Dial *121# to activate.",
1,ham,"A/c Bal:Rs.18.00
 1)Rs199=ULTD calls+1GB 2G
 2)UL Call+Data-Rs249,56D
 3)Rs40=40 Balance
 4)Rs90=90 ka balance
 5)2G: Rs53=1GB
 6)2G: 98=ULTD
 7)14=Loc+STD@ 25p,60D
 8)Free V2V 88 me,28D
 9)Low Balance
 10)Self Care
 Dial *121# to activate.",
1,ham,"A/c Bal:Rs.0.00
 1)Rs110=120 Balance
 2)ULTD Calls+Data-Rs249
 3)2G-Rs53=1GB/98=2GB
 4)9=Loc+STD@ 30p,90D
 5)Rs150=165 Balance
 6)3G-Rs147=2GB/99=1GB
 7)Rs49=FREE V2V,7D
 8)Loc V2V@22/UL2G§146
 9)Low Balance
 10)Self Care
 Dial *121# to activate.",
1,ham,"Hello! Vodafone Play Service is now active on your number, as requested by you on 03-03-2017. This FREE service is valid till 02-06-2017 after which it will get deactivated..Data charges apply. To deactivate SMS STOP to or call 155223(toll free).",
1,ham,"A/c Bal:Rs.59.00
 1.150pe165
 2.Calls @30p-Rs9
 3.Rs53-1GB 2G
 4.ULTD V2V-Rs149
 5.120pe125
 6.Rs147-2GB 3G
 7.ULTD Calls-Rs299
 8.Unlimited 2G-Rs146
 9.Low Balance
 10.Self Care
 Dial *121# to activate.",
1,ham,"A/c Bal:Rs.103.89
 1.100pe100
 2.Calls@35p@69,90din
 3.147-1GB/99-600MB
 4.Unlimited V2V@149
 5.120pe125
 6.Rs53-1GB/147-1GB
 7.Rs146-UL
 8.Loc V2V 20p-Rs43
 Dial *121# to activate.",
1,ham,"Hi, the final recovery for Chota Credit is now complete. No dues left. Your Remaining balance is Rs 62.189 as on 16/10/16 01:00 PM. Power to you!",
1,ham,"Ticket Number: ABRS5929412, OperatorName: BVR Travels,9502983384 7993462110 8978976678 - AbhiBus Customer Care: 040-33667799",
1,ham,"AbhiBus.com Mobile Ticket: Mancherial - Hyderabad
 BVR Travels
 Status- Confirmed
 Service No:BVR-03A
 Ticket No: ABRS5929412
 PNR: ABRS5929412
 DOJ:23-Jun-2017
 DEP:09:30 PM
 SEATS:R9
 BOARDING:Mancherial, |Near Bus Stop,Ph no 7032554222. 
 This message is a valid mTicket.
 REPORTING:15min before dep time.
 AbhiBus Customer Care: 18602009999",
1,ham,"262935 is your Abhibus verification code , which expires in 20 minutes.",
1,ham,"We never ask your Card Number, Expiry Date, CVV,PIN,OTP,Password etc. Don't share these with anyone. Beware of fake emails,SMS & Phone Calls - ALLAHABAD BANK",
1,ham,Earn money when others install BHIM on ur reference. As a merchant earn money by receiving payments through BHIM. For details please visit www.allahabadbank.in,
1,ham,"Dear Valued Customer, Please be cautious of fraudulent Emails/Phone Calls/SMS asking for Password/PIN/CVV/Card & Account details and never share the same as Bank officials never seek the same.",
1,ham,"Dear Valued Customer, If you have not recently changed PIN, of your ATM Card(s), please change the PIN to improve security so as to avoid probable misuse.",
1,ham,Invest in Sovereign Gold Bond. It protects your quantum of gold & gives interest earning. Visit your branch during 24.10.2016 to 2.11.2016. Allahabad Bank,
1,ham,"Your a/c no. XXXXXXXX1987 is credited by Rs.1,030.00 on 16-01-17 by a/c linked to mobile XXXXXX5444(IMPS Ref no 701612923366)",
1,spam,"Athena School of Management, Mumbai's Top B-School wishes you ALL THE BEST for CAT 2017! Visit www.athenaschoolofmanagement.com/i or Call 09699589946 for more!",
1,ham,Delivered: Your package with Brand New Back Rear Camera Glass Lens With Sticker/Adhesive Compatible With Moto G4 Plus.... More info at http://amzn.in/9BKlQv0,
1,ham,Arriving early: Brand New Back Rear Camera Glass Lens With Sticker/Adhesive Compatible Wit~ will be delivered by AmzAgent(7643076716). http://amzn.in/2sJffk6,
1,ham,On the way: Your Amazon package with Brand New Back Rear Camera Glass Lens With St.. is on time and will reach you by 01-Feb. Track at http://amzn.in/cTbr5rs,
1,ham,Dispatched: Your package with Brand New Back Rear Camera Glass Lens With Sticker/Adhesive Co... will reach you by 06-Feb. You will receive an SMS when our Delivery Agent is out on road to deliver your package. Track at http://amzn.in/0eJddte or give missed call to 180030001001,
1,ham,Revise Payment: Your payment for Brand New Back Rear Camera Gü has failed. To avoid order cancellation revise payment within 24 hours: http://amzn.in/0CRZqxf,
1,ham,"Your order for Shockware Motog4pluscl Replacemen... is cancelled. If you have already paid, refund will be initiated shortly. Details: http://amzn.in/0l2bfmo",
1,ham,"Delivered: Your package with Moto G Plus, 4th Gen (Black, 32 GB) was successfully delivered. More info at http://amzn.in/1jYwlwQ",
1,ham,Rs 1500.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2018-02-18. Info: UPI/P2A/804919635925/manohar9600@okicici,
1,ham,Rs 5400.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2018-02-01. Info: UPI/P2A/803212969055/manohar9600@okicici,
1,ham,Rs 2200.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2018-01-16. Info: UPI/P2A/801608601857/saishashank65@okaxis,
1,ham,Rs 24.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-12-04. Info: UPI/P2A/733809804788goog-payment@okaxis,
1,ham,Rs 1000.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-12-03. Info: UPI/P2A/733715862333vutnoorivamshi2-1@okhdfcbank,
1,ham,Rs 500.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-27. Info: UPI/P2A/733109317063/manohar9600@okicici,
1,ham,Rs 500.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-21. Info: UPI/P2A/732514544664/malothakhilkumar@okicici,
1,ham,Rs 520.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-21. Info: UPI/P2A/732511701147/akash74102@okicici,
1,ham,Rs 241.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-20. Info: UPI/P2A/732418152946/manohar9600@okicici,
1,ham,Rs 512.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-18. Info: UPI/P2A/732217803440/manohar9600@okicici,
1,ham,Rs 53.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-11. Info: UPI/P2A/731511037529/udaybhaskartangudu@okicici,
1,ham,Rs 120.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-10. Info: UPI/P2A/731410322932/charan7teja@okhdfcbank,
1,ham,Rs 69.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-10. Info: UPI/P2A/731409845012/akash74102@okicici,
1,ham,Rs 150.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-10. Info: UPI/P2A/731409762359/malothakhilkumar@okicici,
1,ham,Rs 18.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-09. Info: UPI/P2A/731320984933/goog-payment@okaxis,
1,ham,Rs 510.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-11-09. Info: UPI/P2A/731314708655/charan7teja@okhdfcbank,
1,ham,Rs 50.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-30. Info: UPI/P2A/730315319976/premsaichand18@okicici,
1,ham,Rs 521.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-26. Info: UPI/P2A/729918801034/udaybhaskartangudu@okicici,
1,ham,Rs 12.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-26. Info: UPI/P2A/729918908199/goog-payment@okaxis,
1,ham,Rs 23.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-17. Info: UPI/P2A/729009683042/goog-payment@okaxis,
1,ham,Rs 658.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-13. Info: UPI/P2A/728615624503/charan7teja@okhdfcbank,
1,ham,Rs 2000.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-09. Info: UPI/P2A/728209854527/akash74102@okicici,
1,ham,Rs 70.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-09. Info: UPI/P2A/728203273870/sairohan2201@okaxis,
1,ham,Rs 55.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-06. Info: UPI/P2A/727909569156/ponnamnikhilkumar@okhdfcbank,
1,ham,Rs 51.00 credited to account XXXXX1710 of SBIN linked to dazzlingarun2@okaxis on 2017-10-06. Info: UPI/P2A/727908307502/goog-payment@okaxis,
1,ham,"Hello, you have successfully added your a/c XXXXXX1710 in Tez UPI APP.",
1,spam,"BEWAKOOF.COM: From Men's T-shirts to Women's Dresses & more, revamp your wardrobe with the best of Basics!
 Shop Men: bit.ly/Bs-M
 Shop Women: bit.ly/Bs-W",
1,ham,Your Bewakoof order will be attempted by Blue Dart today. Amount payble is Rs 305. Track on http://bluedart.in/?79033288806,
1,ham,"Your order from Bewakoof with Blue Dart Awb# 79033288806 is undelivered since you weren't available. To reschedule ,please call 1860 233 1234 from 9am-9pm Mon-Sat.",
1,ham,Your order from Bewakoof is dispatched through Blue Dart Awb# 79033291842 will be delivered by 07-OCT-16.Amount payable is Rs 213.Track us on www.bluedart.com,
1,ham,Your order from Bewakoof is dispatched through Blue Dart Awb# 79033288806 will be delivered by 07-OCT-16.Amount payable is Rs 305.Track us on www.bluedart.com,
1,spam,"Check out First Impressions on SNAP 2017 given by CL gurus. 
 http://www.careerlauncher.com/snap/",
1,spam,"Focus on XAT and SNAP with CL's Night Class workshop designed to help you ace XAT and SNAP. Register Now for an Intro Session at 9.30pm today.
 goo.gl/NVgrDz",
1,spam,"Queries about MICA's admission process? Get your doubts answered by Chairperson- Admissions on Nov 28, 2017, 4 PM.
 To attend register @ http://bit.ly/2jmMMgr",
1,ham,"Your A/C XXXXX301710 Credited INR 2,000.00 on 19/02/18 -Deposit by transfer from VUTNOORI RAVINDER . A/C Bal INR 2,875.23",
1,ham,"Your A/C XXXXX301710 Credited INR 8,000.00 on 04/12/17 -Deposit by transfer from VUTNOORI RAVINDER . A/C Bal INR 10,945.60",
1,ham,"Your A/C XXXXX301710 Credited INR 1,770.00 on 04/12/17 -Deposit by transfer from ONE97 COMMUNICATIONS. A/C Bal INR 2,945.60",
1,ham,"Your A/C XXXXX301710 Credited INR 9,000.00 on 08/11/17 -Deposit by transfer from VUTNOORI RAVINDER . A/C Bal INR 9,050.86",
1,ham,Balance in your SBa/c No XXXXX301710 for OCT17 fell below required Minimum Monthly Average.Pl restore in 30 days to avoid charges. Visit bank.sbi for details.,
1,ham,"Your A/C XXXXX301710 Credited INR 8,000.00 on 07/10/17 -Deposit by transfer from VUTNOORI RAVINDER . A/C Bal INR 8,728.86",
1,ham,"Your AC XXXXX301710 Debited INR 29.50 on 30/09/17 -MAB SB Debit . Avl Bal INR 1,488.46.Plz download Buddy",
1,ham,"Your A/C XXXXX301710 Credited INR 9,000.00 on 11/09/17 -Deposit by transfer from VUTNOORI RAVINDER . A/C Bal INR 9,465.56",
1,ham,"Your A/C XXXXX301710 Credited INR 7,000.00 on 18/08/17 -Deposit by transfer from VUTNOORI RAVINDER . A/C Bal INR 7,080.96",
